split,patient,class_idx,class_name,gt_voxels,pred_voxels,dice,hd95,assd
val,Patient_01,1,esophagus,32335,16380,0.35598891511854663,13.13830473347042,4.031241029255114
val,Patient_01,2,heart,365637,346756,0.920048344102202,6.82037961736735,2.330655045800035
val,Patient_01,3,trachea,32009,22424,0.7365384968677089,17.39124045643258,3.2308057909957224
val,Patient_01,4,aorta,106593,88540,0.8115592954548949,12.0,2.480574076747178
val,Patient_11,1,esophagus,21526,16328,0.38268082633275213,28.994690633852418,8.005416257087811
val,Patient_11,2,heart,210666,220644,0.8651364447844937,15.208509152410997,4.939296106041405
val,Patient_11,3,trachea,9948,5832,0.4391634980988593,93.0299105038341,14.6037514534741
val,Patient_11,4,aorta,44984,26864,0.4924562966262109,34.073612727576325,6.772279416203327
val,Patient_15,1,esophagus,27084,20580,0.18105908022826453,36.875482829191405,10.864523473719563
val,Patient_15,2,heart,546464,589456,0.8547450524684836,16.06085387921672,6.49722847270627
val,Patient_15,3,trachea,36293,11568,0.2647249326173711,120.30100383374334,15.222899894492246
val,Patient_15,4,aorta,232063,56336,0.3553479727738307,29.881034300683517,9.327872867825041
val,Patient_17,1,esophagus,12515,19776,0.24855222817503328,40.01500823236105,9.141734647376824
val,Patient_17,2,heart,223397,177700,0.8387447425435742,24.259788168589502,5.491862275332659
val,Patient_17,3,trachea,14747,7388,0.4495143437994127,54.35632574240328,11.493414168478486
val,Patient_17,4,aorta,57769,39844,0.49393011176789975,99.96421584306428,13.17495069609196
val,Patient_19,1,esophagus,14990,13396,0.1611357711547946,79.75166953047223,12.67910924353484
val,Patient_19,2,heart,359425,311388,0.8670493863416481,60.0,7.369446095160988
val,Patient_19,3,trachea,20136,2092,0.0,116.49454507285878,52.09200645271981
val,Patient_19,4,aorta,70543,6952,0.13446028776050067,82.26247698306815,22.11836938499595
